id,title,popularity,release_date,launch Month,launch Year ,vote_average,vote_count
514593,You Should Have Left,45.507,6/18/2020,6,2020,5.995,670
13683,Tarzan & Jane,28.221,6/24/2002,6,2002,5.994,567
86597,The Tall Man,19.143,3/19/2012,3,2012,5.993,1078
10547,The Arrival,23.949,5/31/1996,5,1996,5.993,676
49953,A Turtle's Tale: Sammy's Adventures,27.772,8/3/2010,8,2010,5.993,602
382598,Full Speed,12.701,11/11/2016,11,2016,5.993,588
352492,XOXO,22.023,8/26/2016,8,2016,5.993,578
9569,Hard to Kill,36.071,2/9/1990,2,1990,5.993,556
9989,Antitrust,22.994,1/11/2001,1,2001,5.993,475
693113,Midnight in the Switchgrass,24.467,7/23/2021,7,2021,5.993,371
11379,The Adventures of Buckaroo Banzai Across the 8th Dimension,32.552,8/15/1984,8,1984,5.993,367
5966,Along Came Polly,36.305,1/16/2004,1,2004,5.992,2662
10349,The Dark Half,19.338,4/23/1993,4,1993,5.992,355
320288,Dark Phoenix,85.892,6/5/2019,6,2019,5.991,6004
23827,Paranormal Activity,28.157,9/14/2007,9,2007,5.991,4719
597890,Voyagers,26.844,4/8/2021,4,2021,5.991,725
353069,Mother's Day,23.029,4/28/2016,4,2016,5.99,1208
11595,Another 48 Hrs.,26.526,6/8/1990,6,1990,5.99,772
479,Shaft,37.812,6/15/2000,6,2000,5.989,1177
749274,Cry Macho,24.835,9/16/2021,9,2021,5.989,903
13997,Black Sheep,16.673,2/1/1996,2,1996,5.989,367
458005,Zoe,17.193,7/19/2018,7,2018,5.989,364
28468,The Key,73.013,10/19/1983,10,1983,5.989,361
611914,The Courier,32.364,11/22/2019,11,2019,5.988,509
247218,A Boss in the Living Room,10.246,1/1/2014,1,2014,5.988,506
10922,The Human Stain,19.34,10/29/2003,10,2003,5.988,419
351964,The Escort,18.789,11/5/2015,11,2015,5.988,383
18890,We're Back! A Dinosaur's Story,21.487,11/24/1993,11,1993,5.988,377
9997,Gabriel,18.361,11/15/2007,11,2007,5.988,375
23488,Dorian Gray,18.783,9/9/2009,9,2009,5.987,1983
785752,Intrusion,16.316,9/22/2021,9,2021,5.987,606
4234,Scream 3,54.343,2/3/2000,2,2000,5.986,3250
9893,Sleepover,26.763,7/9/2004,7,2004,5.986,450
44363,Frozen,26.317,2/5/2010,2,2010,5.985,1681
82,Miami Vice,30.371,7/27/2006,7,2006,5.985,1618
11479,"Little Indian, Big City",9.65,12/14/1994,12,1994,5.985,553
559581,Stowaway,24.587,6/24/2021,6,2021,5.985,409
542224,Gretel & Hansel,19.152,1/30/2020,1,2020,5.984,1287
7091,Vampire's Kiss,14.723,9/17/1988,9,1988,5.984,342
215211,Grace of Monaco,15.034,4/22/2014,4,2014,5.983,558
426238,Beach Rats,13.878,8/25/2017,8,2017,5.983,477
58595,Snow White and the Huntsman,60.805,5/30/2012,5,2012,5.982,7539
38780,Rampage,17.816,9/27/2009,9,2009,5.982,390
37958,Immortals,28.42,11/10/2011,11,2011,5.981,2402
242095,The Signal,20.067,3/15/2014,3,2014,5.981,1548
808023,The Virtuoso,18.169,4/30/2021,4,2021,5.98,328
4256,Scary Movie 3,56.569,10/24/2003,10,2003,5.979,3803
533642,Child's Play,26.415,6/19/2019,6,2019,5.979,1781
13477,When in Rome,25.774,1/29/2010,1,2010,5.979,1143
252512,While We're Young,17.755,4/3/2015,4,2015,5.979,1048
10680,D3: The Mighty Ducks,20.342,10/4/1996,10,1996,5.979,411
39345,Casper Meets Wendy,14.28,9/8/1998,9,1998,5.979,360
41215,Black Death,14.602,6/7/2010,6,2010,5.978,783
13092,How to Lose Friends & Alienate People,13.073,10/2/2008,10,2008,5.978,699
278924,Mechanic: Resurrection,56.329,8/25/2016,8,2016,5.977,3117
9894,The Cable Guy,33.288,6/10/1996,6,1996,5.976,2205
12589,Jimmy Neutron: Boy Genius,34.396,12/21/2001,12,2001,5.976,841
11777,I.Q.,14.656,12/24/1994,12,1994,5.976,414
244610,The Den,10.775,12/12/2013,12,2013,5.976,317
454699,Monster Family,19.906,8/24/2017,8,2017,5.976,314
10313,The Men Who Stare at Goats,15.045,10/17/2009,10,2009,5.975,2053
497814,Breaking In,18.178,5/5/2018,5,2018,5.975,615
487083,Paradise Hills,21.721,8/29/2019,8,2019,5.975,481
555974,Brahms: The Boy II,32.028,2/20/2020,2,2020,5.974,1174
302688,My Big Fat Greek Wedding 2,17.791,3/23/2016,3,2016,5.974,939
269795,2:22,20.495,6/29/2017,6,2017,5.973,1354
24402,Emmanuelle,43.996,6/25/1974,6,1974,5.973,708
9266,Blue Crush,23.129,8/8/2002,8,2002,5.973,494
9096,Medicine Man,14.161,2/7/1992,2,1992,5.973,337
9091,Sudden Death,21.235,10/27/1995,10,1995,5.972,646
9815,Goal! II: Living the Dream,20.575,2/9/2007,2,2007,5.972,614
21427,The Valet,10.05,3/29/2006,3,2006,5.972,478
9449,The Borrowers,21.897,12/5/1997,12,1997,5.972,451
86331,Desire,53.702,10/6/2011,10,2011,5.971,787
22821,The Boondock Saints II: All Saints Day,18.12,11/24/2009,11,2009,5.971,675
505707,Waiting for the Barbarians,21.59,9/6/2019,9,2019,5.971,328
112200,Thanks for Sharing,14.513,9/19/2013,9,2013,5.97,518
9466,Celebrity,14.892,9/7/1998,9,1998,5.97,421
14451,Dead Snow,15.256,1/9/2009,1,2009,5.969,1030
301348,Elvis & Nixon,14.502,3/22/2016,3,2016,5.969,387
10571,Boys and Girls,12.755,6/16/2000,6,2000,5.969,368
11866,Flight of the Phoenix,20.214,12/17/2004,12,2004,5.968,791
579,Jaws 2,31.708,6/16/1978,6,1978,5.967,1730
2067,Mission to Mars,23.835,3/10/2000,3,2000,5.967,1304
12540,Bring It On Again,1.256,1/13/2004,1,2004,5.967,396
460019,Truth or Dare,41.483,4/12/2018,4,2018,5.965,3792
32985,Solomon Kane,28.376,9/16/2009,9,2009,5.965,1284
630586,Wrong Turn,63.304,1/26/2021,1,2021,5.965,996
1410,Dark Star,16.252,4/1/1974,4,1974,5.965,501
308024,The Overnight,9.761,6/19/2015,6,2015,5.965,304
266647,Pan,39.822,9/24/2015,9,2015,5.963,2620
146198,Triple 9,27.571,2/19/2016,2,2016,5.963,1985
531306,Rim of the World,27.93,5/24/2019,5,2019,5.963,885
335777,The Nut Job 2: Nutty by Nature,23.655,8/11/2017,8,2017,5.963,377
764835,The Desperate Hour,36.057,9/12/2021,9,2021,5.963,369
12658,Someone Like You...,18.368,3/30/2001,3,2001,5.962,364
12556,Ghosts of Girlfriends Past,30.216,5/1/2009,5,2009,5.96,2169
5549,RoboCop 2,38.108,6/22/1990,6,1990,5.96,1700
11638,Guess Who,23.139,3/25/2005,3,2005,5.96,841
10127,Critters 2,18.908,4/29/1988,4,1988,5.96,377
8452,The 6th Day,32.396,11/17/2000,11,2000,5.959,1861
584962,Between Two Ferns: The Movie,10.988,9/20/2019,9,2019,5.959,794
253626,Good Kill,15.444,4/9/2015,4,2015,5.959,500
343611,Jack Reacher: Never Go Back,49.498,10/19/2016,10,2016,5.958,4541
49730,Red Riding Hood,35.043,3/10/2011,3,2011,5.958,2988
10900,Surveillance,8.317,2/8/2008,2,2008,5.958,301
800937,Senior Year,36.635,5/11/2022,5,2022,5.957,717
311667,Manhattan Night,14.819,5/20/2016,5,2016,5.957,359
209112,Batman v Superman: Dawn of Justice,86.15,3/23/2016,3,2016,5.956,17203
10402,Deuce Bigalow: Male Gigolo,46.853,12/10/1999,12,1999,5.956,1295
617505,Hubie Halloween,34.04,10/7/2020,10,2020,5.955,1493
187596,Walk of Shame,21.017,5/2/2014,5,2014,5.955,1348
187596,Walk of Shame,21.017,5/2/2014,5,2014,5.955,1347
414190,iBoy,23.54,1/27/2017,1,2017,5.955,1089
20,My Life Without Me,16.96,3/7/2003,3,2003,5.955,425
39386,The Corsican File,9.046,10/6/2004,10,2004,5.955,337
670428,Psycho Goreman,16.151,10/29/2020,10,2020,5.955,310
274854,The Last Witch Hunter,45.952,10/21/2015,10,2015,5.954,3379
19840,"I Love You, Beth Cooper",30.734,7/10/2009,7,2009,5.954,805
1901,In Good Company,18.91,12/29/2004,12,2004,5.954,570
3597,I Know What You Did Last Summer,34.392,10/17/1997,10,1997,5.953,2561
85041,The Immature: The Trip,8.7,1/4/2012,1,2012,5.953,591
74945,War of the Buttons,8.67,9/21/2011,9,2011,5.953,453
10765,Private Benjamin,11.553,10/6/1980,10,1980,5.953,343
8698,The League of Extraordinary Gentlemen,48.35,7/11/2003,7,2003,5.952,3741
45535,Fatal,7.151,6/16/2010,6,2010,5.952,587
2029,Tanguy,8.716,11/21/2001,11,2001,5.951,435
183662,Crush,16.906,3/13/2013,3,2013,5.951,306
470114,24 Hours to Live,17.381,10/26/2017,10,2017,5.95,600
14248,Igor,27.647,9/19/2008,9,2008,5.95,531
39227,When in Rome,9.634,11/26/2002,11,2002,5.95,313
9566,The Fan,19.05,8/15/1996,8,1996,5.949,722
136835,No Good Deed,36.795,9/10/2014,9,2014,5.949,593
328720,Ma che bella sorpresa,7.204,3/11/2015,3,2015,5.949,389
59861,Larry Crowne,17.372,6/30/2011,6,2011,5.948,1217
43209,Ong Bak 3,18.6,5/5/2010,5,2010,5.948,398
7501,Knockaround Guys,17.081,9/7/2001,9,2001,5.948,310
321258,The Boy,26.505,1/22/2016,1,2016,5.947,3600
9406,An American Werewolf in Paris,23.274,5/29/1997,5,1997,5.947,624
15516,The Last House on the Left,19.717,8/30/1972,8,1972,5.947,614
13018,Deception,22.48,4/24/2008,4,2008,5.947,601
337154,The Meddler,17.3,4/5/2016,4,2016,5.947,318
2313,Prime,20.184,9/21/2005,9,2005,5.946,757
11015,The Relic,19.97,1/10/1997,1,1997,5.946,472
565413,Moschettieri del Re - La penultima missione,6.819,12/27/2018,12,2018,5.946,378
356842,The Ones Below,11.783,3/11/2016,3,2016,5.946,331
460648,Bleeding Steel,44.15,12/18/2017,12,2017,5.945,463
11199,Wild Hogs,26.773,3/2/2007,3,2007,5.944,2136
172533,Drinking Buddies,17.388,8/23/2013,8,2013,5.944,753
11374,Edtv,16.633,3/26/1999,3,1999,5.944,580
9582,A Guy Thing,14.622,1/17/2003,1,2003,5.944,306
27579,The American,18.276,8/31/2010,8,2010,5.943,1246
503619,The Package,26.486,8/10/2018,8,2018,5.943,1120
13279,Lakeview Terrace,19.891,9/19/2008,9,2008,5.943,941
10538,Passenger 57,31.144,11/6/1992,11,1992,5.943,908
12245,The Oxford Murders,14.718,1/18/2008,1,2008,5.943,603
299687,The 5th Wave,46.267,1/14/2016,1,2016,5.942,5513
266294,Sisters,30.463,12/18/2015,12,2015,5.942,1303
2749,15 Minutes,14.478,3/1/2001,3,2001,5.942,652
396806,Anon,22.537,5/3/2018,5,2018,5.941,1451
1722,Captain Corelli's Mandolin,20.284,4/18/2001,4,2001,5.941,485
14372,Leviathan,17.813,3/17/1989,3,1989,5.941,449
228066,Victor Frankenstein,20.157,11/10/2015,11,2015,5.94,2004
7090,Ken Park,26.469,8/31/2002,8,2002,5.94,535
4923,Zardoz,16.393,2/6/1974,2,1974,5.94,393
9348,Species,41.108,7/7/1995,7,1995,5.939,1479
49010,Hobo with a Shotgun,12.503,5/6/2011,5,2011,5.939,559
586592,Come to Daddy,12.268,4/25/2019,4,2019,5.939,476
10480,Nurse Betty,17.484,8/30/2000,8,2000,5.939,361
9431,Bordello of Blood,23.622,8/16/1996,8,1996,5.938,338
267193,Grimsby,41.478,2/24/2016,2,2016,5.937,2156
452507,1922,29.575,10/20/2017,10,2017,5.936,2559
34494,Sorry if I Love You,10.306,1/25/2008,1,2008,5.934,657
415010,Ravenous,14.723,9/23/2017,9,2017,5.934,379
661791,La Abuela (The Grandmother),23.339,1/28/2022,1,2022,5.933,396
12500,American Ninja,13.104,8/30/1985,8,1985,5.933,380
479455,Men in Black: International,55.09,6/12/2019,6,2019,5.932,4526
215830,Open Grave,13.283,8/13/2013,8,2013,5.931,663
1257,Because I Said So,11.898,2/2/2007,2,2007,5.931,582
9645,Ghost Ship,41.74,10/25/2002,10,2002,5.93,2203
52067,Cedar Rapids,12.016,2/11/2011,2,2011,5.93,391
423949,Unicorn Store,20.457,9/11/2017,9,2017,5.929,810
10145,The Forgotten,26.201,9/24/2004,9,2004,5.928,1047
590869,Hammamet,6.511,1/9/2020,1,2020,5.928,381
257088,Point Break,28.305,12/3/2015,12,2015,5.927,2142
862551,Me Time,38.504,8/26/2022,8,2022,5.927,770
12994,The Nines,12.466,1/21/2007,1,2007,5.927,396
125490,Antiviral,14.756,9/19/2012,9,2012,5.927,349
615658,Awake,29.225,6/9/2021,6,2021,5.926,978
353569,Table 19,19.486,3/3/2017,3,2017,5.926,905
12819,Alpha and Omega,16.419,9/16/2010,9,2010,5.926,484
462148,Love Addict,10.315,4/18/2018,4,2018,5.926,336
87101,Terminator Genisys,102.569,6/23/2015,6,2015,5.925,7940
98357,Broken City,21.968,1/18/2013,1,2013,5.925,1378
11775,Intolerable Cruelty,24.718,9/2/2003,9,2003,5.925,1368
9923,Domino,19.514,10/14/2005,10,2005,5.925,1127
25239,Day of the Woman,25.827,11/2/1978,11,1978,5.925,529
1884,The Ewok Adventure,20.863,11/25/1984,11,1984,5.925,320
91314,Transformers: Age of Extinction,79.488,6/25/2014,6,2014,5.924,7660
10740,Birth,19.902,10/29/2004,10,2004,5.924,573
10023,Dragnet,18.479,6/23/1987,6,1987,5.924,430
18502,The Stuff,15.89,6/14/1985,6,1985,5.924,400
9296,S1m0ne,18.533,8/23/2002,8,2002,5.923,829
38031,You Will Meet a Tall Dark Stranger,15.228,9/22/2010,9,2010,5.923,799
496704,Tremors: A Cold Day in Hell,38.793,5/1/2018,5,2018,5.923,375
291870,Dirty Grandpa,39.479,1/20/2016,1,2016,5.922,4163
7451,xXx,127.785,8/9/2002,8,2002,5.922,3904
1966,Alexander,30.504,11/21/2004,11,2004,5.922,3052
24056,The Tournament,12.896,5/1/2009,5,2009,5.922,574
270302,The Riot Club,14.58,9/19/2014,9,2014,5.921,940
48838,London Boulevard,15.228,11/10/2010,11,2010,5.921,671
378018,The Void,17.784,9/22/2016,9,2016,5.92,1105
146223,Closed Circuit,15.769,8/28/2013,8,2013,5.92,425
62764,Mirror Mirror,31.885,3/15/2012,3,2012,5.919,3044
39053,Cyrus,11.127,6/18/2010,6,2010,5.919,381
2018,The Wedding Planner,20.879,1/26/2001,1,2001,5.918,1559
563907,All You Need is Crime,5.68,1/10/2019,1,2019,5.918,437
9383,Hollow Man,40.159,8/4/2000,8,2000,5.917,2333
501979,Bill & Ted Face the Music,18.405,8/27/2020,8,2020,5.917,819
495766,I'm Back,7.427,2/1/2018,2,2018,5.917,534
340676,Personal Shopper,16.391,10/19/2016,10,2016,5.916,1138
2687,Memoirs of an Invisible Man,15.796,2/28/1992,2,1992,5.916,513
147868,The Worst Christmas of My Life,7.655,12/22/2012,12,2012,5.916,495
19994,Jennifer's Body,45.048,9/18/2009,9,2009,5.915,3491
10366,Universal Soldier: The Return,35.049,8/5/1999,8,1999,5.915,1199
785516,Stuck Together,11.937,10/20/2021,10,2021,5.915,376
270487,"Hail, Caesar!",36.421,2/5/2016,2,2016,5.914,3588
10280,Thinner,26.769,10/25/1996,10,1996,5.914,555
622420,The Jack in the Box,16.519,11/9/2019,11,2019,5.914,344
9021,The Santa Clause 2,52.521,10/31/2002,10,2002,5.913,1190
445954,Acts of Vengeance,24.771,10/27/2017,10,2017,5.913,518
10204,Around the World in 80 Days,31.73,6/16/2004,6,2004,5.912,2312
324542,Sleepless,22.309,1/12/2017,1,2017,5.912,1180
324542,Sleepless,22.309,1/12/2017,1,2017,5.911,1179
297761,Suicide Squad,58.123,8/3/2016,8,2016,5.91,20240
6073,The Mexican,23.352,3/1/2001,3,2001,5.91,1312
284536,The Gambler,23.144,12/25/2014,12,2014,5.91,1260
8975,The Marine,28.568,10/13/2006,10,2006,5.91,665
9895,Man of the Year,12.896,10/9/2006,10,2006,5.91,404
32856,Valentine's Day,27.166,2/10/2010,2,2010,5.909,2903
13668,Catch and Release,21.351,10/20/2006,10,2006,5.909,534
11317,My Girl 2,30.534,2/11/1994,2,1994,5.909,435
9073,Free Willy 2: The Adventure Home,19.31,7/19/1995,7,1995,5.908,543
10714,The Jungle Book,20.202,12/23/1994,12,1994,5.908,426
10030,Good Luck Chuck,28.557,9/21/2007,9,2007,5.907,1387
13078,The Babysitters,26.703,5/9/2008,5,2008,5.907,403
68728,Oz the Great and Powerful,34.436,3/7/2013,3,2013,5.905,6261
182560,Dark Places,18.992,4/8/2015,4,2015,5.905,1203
12572,"New York, I Love You",14.703,9/6/2008,9,2008,5.905,491
464504,A Madea Family Funeral,19.195,3/1/2019,3,2019,5.905,474
211067,The Sacrament,15.225,9/2/2013,9,2013,5.905,394
98566,Teenage Mutant Ninja Turtles,112.946,8/7/2014,8,2014,5.903,6439
340945,USS Indianapolis: Men of Courage,23.865,9/22/2016,9,2016,5.903,567
34069,Cargo,13.273,9/24/2009,9,2009,5.903,356
10488,Nim's Island,18.951,4/3/2008,4,2008,5.902,1071
306952,Naomi and Ely's No Kiss List,11.843,9/18/2015,9,2015,5.902,1049
9988,Beerfest,15.906,8/25/2006,8,2006,5.902,499
826749,Fortress,30.403,12/17/2021,12,2021,5.901,308
1690,Hostel,34.045,1/6/2006,1,2006,5.9,3356
11674,101 Dalmatians,59.735,11/27/1996,11,1996,5.9,3158
10066,House of Wax,41.236,5/5/2005,5,2005,5.9,2798
58224,Mr. Popper's Penguins,22.466,6/17/2011,6,2011,5.9,2734
10708,Daddy Day Care,35.155,5/9/2003,5,2003,5.9,1973
416234,Winchester,35.608,2/2/2018,2,2018,5.9,1651
9728,Friday the 13th Part III,30.295,8/13/1982,8,1982,5.9,1260
23172,The Spy Next Door,28.588,1/15/2010,1,2010,5.9,1210
23514,The Rum Diary,18.522,10/13/2011,10,2011,5.9,1135
11078,National Security,27.376,1/17/2003,1,2003,5.9,889
310133,Cop Car,15.191,1/24/2015,1,2015,5.9,796
174675,The Machine,16.217,4/25/2013,4,2013,5.9,744
175574,Free Birds,28.767,10/30/2013,10,2013,5.9,721
17134,12 Rounds,22.973,3/19/2009,3,2009,5.9,707
97614,Deadfall,17.271,11/8/2012,11,2012,5.9,617
25643,Love Happens,19.064,9/18/2009,9,2009,5.9,615
245906,She's Funny That Way,13.15,8/29/2014,8,2014,5.9,609
354251,Southbound,17.326,9/17/2015,9,2015,5.9,572
123109,No One Lives,17.944,3/9/2013,3,2013,5.9,560
793723,Sentinelle,27.357,3/5/2021,3,2021,5.9,556
11519,1941,18.358,12/14/1979,12,1979,5.9,549
88042,Parental Guidance,14.533,12/25/2012,12,2012,5.9,440
333674,Intruders,14.813,1/15/2016,1,2016,5.9,439
10748,St. Trinian's,15.093,12/21/2007,12,2007,5.9,435
14648,Podium,8.177,2/11/2004,2,2004,5.9,414
24795,Angels in the Outfield,18.581,7/15/1994,7,1994,5.9,387
53399,The Solitude of Prime Numbers,8.03,9/10/2010,9,2010,5.9,371
2084,Birthday Girl,14.871,9/6/2001,9,2001,5.9,368
432618,Coexister,6.81,10/11/2017,10,2017,5.9,361
9275,Death to Smoochy,18.449,3/29/2002,3,2002,5.9,354
340402,Almost Christmas,23.114,11/11/2016,11,2016,5.9,335
429460,Muse,10.748,11/9/2017,11,2017,5.9,329
206296,The Last Five Years,7.568,11/3/2014,11,2014,5.9,327
382517,Open Season: Scared Silly,25.663,12/18/2015,12,2015,5.9,316
35626,Return to Sleepaway Camp,8.224,11/4/2008,11,2008,5.9,302
81796,Lockout,39.277,4/12/2012,4,2012,5.899,1713
24831,Piranha,32.082,8/3/1978,8,1978,5.899,587
471507,Destroyer,24.969,12/25/2018,12,2018,5.898,650
395,AVP: Alien vs. Predator,32.141,8/12/2004,8,2004,5.897,4048
399019,The Beguiled,20.333,6/23/2017,6,2017,5.897,2030
74998,Seeking Justice,20.711,9/2/2011,9,2011,5.897,940
16558,Duplicity,24.289,3/18/2009,3,2009,5.897,720
241843,Cooties,23.023,10/10/2014,10,2014,5.897,689
9597,Vidocq,12.424,9/18/2001,9,2001,5.897,482
643550,Nocturne,31.487,10/13/2020,10,2020,5.897,384
10136,The Golden Child,30.321,12/12/1986,12,1986,5.896,983
39285,Beauty & the Briefcase,13.746,7/20/2010,7,2010,5.896,399
258489,The Legend of Tarzan,42.83,6/29/2016,6,2016,5.895,5960
505436,Serial (Bad) Weddings 2,13.625,1/30/2019,1,2019,5.895,1197
13389,Righteous Kill,15.419,9/11/2008,9,2008,5.895,1140
375588,Robin Hood,43.209,11/21/2018,11,2018,5.894,2792
11968,Into the Blue,25.521,9/30/2005,9,2005,5.894,1389
20414,"Grande, grosso e Verdone",6.701,3/7/2008,3,2008,5.894,369
10495,The Karate Kid Part III,35.496,6/16/1989,6,1989,5.893,1452
254473,Brick Mansions,34.161,4/22/2014,4,2014,5.893,1440
192145,Third Person,19.685,9/9/2013,9,2013,5.893,559
2103,Solaris,23.796,11/27/2002,11,2002,5.892,1192
439079,The Nun,109.795,9/5/2018,9,2018,5.891,6270
72571,Paranormal Activity 3,34.569,10/19/2011,10,2011,5.891,2055
7364,Sahara,26.305,4/6/2005,4,2005,5.891,1357
184125,Assault on Wall Street,23.329,6/30/2013,6,2013,5.891,433
476764,The Front Runner,17.479,11/6/2018,11,2018,5.891,325
2310,Beowulf,41.085,11/5/2007,11,2007,5.89,2632
390584,King Cobra,13.205,10/21/2016,10,2016,5.89,454
9417,Wrongfully Accused,15.136,7/23/1998,7,1998,5.89,367
277547,Playing It Cool,37.517,9/26/2014,9,2014,5.889,706
509874,Lying and Stealing,28.48,7/12/2019,7,2019,5.889,314
1970,The Grudge,24.939,10/22/2004,10,2004,5.888,2739
9982,Chicken Little,52.694,11/4/2005,11,2005,5.887,3666
10985,The New Guy,19.152,5/10/2002,5,2002,5.887,515
640923,Kidz,5.919,1/23/2020,1,2020,5.887,350
62838,New Year's Eve,37.894,12/8/2011,12,2011,5.885,2011
10357,Volcano,28.388,4/25/1997,4,1997,5.885,1385
11648,Must Love Dogs,25.148,7/21/2005,7,2005,5.885,434
9072,Little Man,81.62,8/31/2006,8,2006,5.884,1574
13067,In the Land of Women,12.864,4/20/2007,4,2007,5.884,454
101173,Coriolanus,17.02,2/14/2011,2,2011,5.884,411
216015,Fifty Shades of Grey,131.163,2/11/2015,2,2015,5.883,11182
18823,Clash of the Titans,54.337,3/26/2010,3,2010,5.883,5906
86828,Absolutely Anything,24.366,6/26/2015,6,2015,5.883,1329
8555,Creep,18.154,8/10/2004,8,2004,5.883,678
649087,Red Dot,25.602,2/11/2021,2,2021,5.883,650
256474,In the Blood,13.516,4/4/2014,4,2014,5.883,330
1995,Lara Croft: Tomb Raider,39.3,6/11/2001,6,2001,5.882,5740
671039,Rogue City,17.227,10/30/2020,10,2020,5.882,549
151960,Planes,42.873,8/9/2013,8,2013,5.881,1562
14873,The Jungle Book 2,41.737,2/7/2003,2,2003,5.881,1072
283445,Sinister 2,25.286,8/19/2015,8,2015,5.88,2003
419522,Ignorance Is Bliss,8.854,2/23/2017,2,2017,5.88,435
87567,The Big Wedding,16.911,4/25/2013,4,2013,5.879,1082
27583,Greenberg,12.115,3/26/2010,3,2010,5.879,521
2636,The Specialist,26.266,10/7/1994,10,1994,5.878,1179
9448,The Big Hit,32.192,4/24/1998,4,1998,5.877,379
11011,Ri¢hie Ri¢h,38.9,12/19/1994,12,1994,5.876,2093
306,Beverly Hills Cop III,37.562,5/24/1994,5,1994,5.876,1612
9825,Lake Placid,26.64,7/15/1999,7,1999,5.876,1036
429202,Vox Lux,19.443,9/7/2018,9,2018,5.876,439
34480,The Descent: Part 2,27.756,10/14/2009,10,2009,5.875,1038
340022,Gringo,21.808,3/8/2018,3,2018,5.875,678
740925,No One Gets Out Alive,24.504,9/29/2021,9,2021,5.875,578
395458,Suburbicon,15.293,10/26/2017,10,2017,5.874,1597
418437,Unforgettable,21.653,3/6/2017,3,2017,5.874,601
57331,Largo Winch II,12.853,2/16/2011,2,2011,5.874,322
5137,Sky Captain and the World of Tomorrow,20.12,9/17/2004,9,2004,5.873,1164
150202,The Haunting in Connecticut 2: Ghosts of Georgia,20.583,2/1/2013,2,2013,5.873,477
7548,The Libertine,14.413,9/16/2004,9,2004,5.873,430
54540,Beverly Hills Chihuahua 2,23.184,2/1/2011,2,2011,5.872,357
284289,Beyond the Reach,24.634,9/6/2014,9,2014,5.872,335
768334,A Classic Horror Story,19.028,7/1/2021,7,2021,5.871,865
18476,Horsemen,12.85,2/6/2009,2,2009,5.871,520
59965,Abduction,29.1,9/22/2011,9,2011,5.87,2763
11187,Child's Play 3,50.767,8/30/1991,8,1991,5.869,1430
18457,Dead Weight,13.522,4/10/2002,4,2002,5.869,340
89492,This Is 40,26.58,12/20/2012,12,2012,5.868,2027
9530,RV,35.089,4/28/2006,4,2006,5.868,1577
440708,Mom or Dad?,13.439,2/14/2017,2,2017,5.868,612
